# Trayectoria 2R - Referencias angulares
# Generado: 2025-11-01 23:38:14
# theta1: ángulo eslabón 1 desde horizontal [rad]
# theta2: ángulo relativo eslabón 2 [rad]
time_s,theta1_rad,theta2_rad
74.033333,-0.187030,2.300719
74.050000,-0.191486,2.297730
74.066667,-0.195981,2.294800
74.083333,-0.200543,2.291960
74.100000,-0.205203,2.289244
74.116667,-0.209999,2.286699
74.133333,-0.214973,2.284385
74.150000,-0.220166,2.282373
74.166667,-0.225620,2.280750
74.183333,-0.231357,2.279606
74.200000,-0.237374,2.279023
74.216667,-0.243635,2.279050
74.233333,-0.250074,2.279682
74.250000,-0.256620,2.280870
74.266667,-0.263214,2.282530
74.283333,-0.269815,2.284570
74.300000,-0.276404,2.286907
74.316667,-0.282971,2.289468
74.333333,-0.289518,2.292196
74.350000,-0.296048,2.295045
74.366667,-0.302568,2.297980
74.383333,-0.309085,2.300973
74.400000,-0.315604,2.304001
74.416667,-0.322131,2.307046
74.433333,-0.328672,2.310093
74.450000,-0.335230,2.313129
74.466667,-0.341810,2.316145
74.483333,-0.348415,2.319130
74.500000,-0.355046,2.322077
74.516667,-0.361707,2.324979
74.533333,-0.368398,2.327830
74.550000,-0.375121,2.330624
74.566667,-0.381876,2.333356
74.583333,-0.388664,2.336021
74.600000,-0.395485,2.338614
74.616667,-0.402339,2.341132
74.633333,-0.409225,2.343570
74.650000,-0.416141,2.345924
74.666667,-0.423088,2.348191
74.683333,-0.430064,2.350366
74.700000,-0.437067,2.352446
74.716667,-0.444094,2.354428
74.733333,-0.451144,2.356307
74.750000,-0.458214,2.358081
74.766667,-0.465301,2.359746
74.783333,-0.472403,2.361298
74.800000,-0.479515,2.362734
74.816667,-0.486634,2.364051
74.833333,-0.493756,2.365244
74.850000,-0.500877,2.366311
74.866667,-0.507991,2.367247
74.883333,-0.515095,2.368050
74.900000,-0.522182,2.368716
74.916667,-0.529246,2.369239
74.933333,-0.536282,2.369619
74.950000,-0.543282,2.369850
74.966667,-0.550241,2.369929
74.983333,-0.557150,2.369852
75.000000,-0.564002,2.369615
75.016667,-0.570789,2.369214
75.033333,-0.577501,2.368647
75.050000,-0.584129,2.367908
75.066667,-0.590665,2.366995
75.083333,-0.597096,2.365903
75.100000,-0.603414,2.364629
75.116667,-0.609606,2.363170
75.133333,-0.615661,2.361521
75.150000,-0.621567,2.359681
75.166667,-0.627311,2.357645
75.183333,-0.632879,2.355411
75.200000,-0.638258,2.352977
75.216667,-0.643434,2.350340
75.233333,-0.648394,2.347500
75.250000,-0.653121,2.344455
75.266667,-0.657603,2.341204
75.283333,-0.661823,2.337749
75.300000,-0.665768,2.334090
75.316667,-0.669423,2.330230
75.333333,-0.672776,2.326172
75.350000,-0.675813,2.321921
75.366667,-0.678522,2.317482
75.383333,-0.680894,2.312863
75.400000,-0.682919,2.308070
75.416667,-0.684591,2.303115
75.433333,-0.685902,2.298008
75.450000,-0.686854,2.292760
75.466667,-0.687442,2.287385
75.483333,-0.687671,2.281895
75.500000,-0.687544,2.276306
75.516667,-0.687067,2.270631
75.533333,-0.686248,2.264885
75.550000,-0.685099,2.259083
75.566667,-0.683632,2.253238
75.583333,-0.681859,2.247363
75.600000,-0.679796,2.241472
75.616667,-0.677457,2.235576
75.633333,-0.674858,2.229685
75.650000,-0.672015,2.223809
75.666667,-0.668945,2.217958
75.683333,-0.665661,2.212138
75.700000,-0.662179,2.206356
75.716667,-0.658514,2.200618
75.733333,-0.654681,2.194929
75.750000,-0.650691,2.189293
75.766667,-0.646557,2.183713
75.783333,-0.642292,2.178191
75.800000,-0.637906,2.172730
75.816667,-0.633409,2.167331
75.833333,-0.628811,2.161996
75.850000,-0.624120,2.156724
75.866667,-0.619345,2.151517
75.883333,-0.614494,2.146374
75.900000,-0.609572,2.141294
75.916667,-0.604587,2.136279
75.933333,-0.599545,2.131326
75.950000,-0.594450,2.126435
75.966667,-0.589308,2.121605
75.983333,-0.584124,2.116836
76.000000,-0.578901,2.112126
76.016667,-0.573643,2.107473
76.033333,-0.568355,2.102877
76.050000,-0.563039,2.098336
76.066667,-0.557698,2.093849
76.083333,-0.552335,2.089415
76.100000,-0.546952,2.085031
76.116667,-0.541553,2.080697
76.133333,-0.536139,2.076411
76.150000,-0.530712,2.072171
76.166667,-0.525274,2.067976
76.183333,-0.519826,2.063824
76.200000,-0.514371,2.059713
76.216667,-0.508909,2.055642
76.233333,-0.503443,2.051608
76.250000,-0.497973,2.047610
76.266667,-0.492500,2.043646
76.283333,-0.487026,2.039713
76.300000,-0.481551,2.035810
76.316667,-0.476077,2.031934
76.333333,-0.470605,2.028083
76.350000,-0.465134,2.024253
76.366667,-0.459667,2.020442
76.383333,-0.454204,2.016646
76.400000,-0.448745,2.012862
76.416667,-0.443292,2.009087
76.433333,-0.437845,2.005315
76.450000,-0.432405,2.001542
76.466667,-0.426973,1.997761
76.483333,-0.421550,1.993968
76.500000,-0.416137,1.990154
76.516667,-0.410736,1.986311
76.533333,-0.405348,1.982429
76.550000,-0.399975,1.978497
76.566667,-0.394620,1.974501
76.583333,-0.389287,1.970426
76.600000,-0.383982,1.966251
76.616667,-0.378713,1.961955
76.633333,-0.373489,1.957511
76.650000,-0.368327,1.952890
76.666667,-0.363251,1.948055
76.683333,-0.358294,1.942974
76.700000,-0.353503,1.937615
76.716667,-0.348939,1.931960
76.733333,-0.344676,1.926017
76.750000,-0.340787,1.919826
76.766667,-0.337324,1.913457
76.783333,-0.334302,1.906991
76.800000,-0.331696,1.900499
76.816667,-0.329457,1.894028
76.833333,-0.327524,1.887604
76.850000,-0.325835,1.881233
76.866667,-0.324336,1.874914
76.883333,-0.322982,1.868640
76.900000,-0.321734,1.862400
76.916667,-0.320563,1.856186
76.933333,-0.319443,1.849987
76.950000,-0.318353,1.843795
76.966667,-0.317277,1.837603
76.983333,-0.316201,1.831405
77.000000,-0.315114,1.825194
77.016667,-0.314006,1.818966
77.033333,-0.312868,1.812716
77.050000,-0.311695,1.806442
77.066667,-0.310479,1.800140
77.083333,-0.309217,1.793807
77.100000,-0.307902,1.787441
77.116667,-0.306532,1.781041
77.133333,-0.305103,1.774605
77.150000,-0.303612,1.768131
77.166667,-0.302056,1.761618
77.183333,-0.300433,1.755066
77.200000,-0.298740,1.748473
77.216667,-0.296976,1.741840
77.233333,-0.295138,1.735165
77.250000,-0.293226,1.728449
77.266667,-0.291236,1.721691
77.283333,-0.289169,1.714891
77.300000,-0.287022,1.708050
77.316667,-0.284795,1.701168
77.333333,-0.282485,1.694246
77.350000,-0.280093,1.687283
77.366667,-0.277617,1.680281
77.383333,-0.275056,1.673240
77.400000,-0.272409,1.666161
77.416667,-0.269675,1.659046
77.433333,-0.266854,1.651895
77.450000,-0.263944,1.644711
77.466667,-0.260945,1.637495
77.483333,-0.257858,1.630249
77.500000,-0.254679,1.622974
77.516667,-0.251410,1.615674
77.533333,-0.248049,1.608351
77.550000,-0.244598,1.601008
77.566667,-0.241054,1.593648
77.583333,-0.237419,1.586275
77.600000,-0.233692,1.578894
77.616667,-0.229874,1.571507
77.633333,-0.225965,1.564122
77.650000,-0.221965,1.556742
77.666667,-0.217876,1.549375
77.683333,-0.213698,1.542027
77.700000,-0.209433,1.534705
77.716667,-0.205083,1.527417
77.733333,-0.200650,1.520173
77.750000,-0.196136,1.512983
77.766667,-0.191546,1.505856
77.783333,-0.186882,1.498805
77.800000,-0.182149,1.491842
77.816667,-0.177352,1.484980
77.833333,-0.172497,1.478234
77.850000,-0.167590,1.471618
77.866667,-0.162639,1.465148
77.883333,-0.157652,1.458843
77.900000,-0.152637,1.452717
77.916667,-0.147605,1.446788
77.933333,-0.142565,1.441074
77.950000,-0.137528,1.435592
77.966667,-0.132506,1.430359
77.983333,-0.127510,1.425391
78.000000,-0.122552,1.420701
78.016667,-0.116900,1.415660
78.033333,-0.112062,1.411613
78.050000,-0.107297,1.407882
78.066667,-0.102614,1.404472
78.083333,-0.098024,1.401390
78.100000,-0.093533,1.398635
78.116667,-0.089150,1.396213
78.133333,-0.084879,1.394118
78.150000,-0.080726,1.392349
78.166667,-0.076695,1.390901
78.183333,-0.072787,1.389766
78.200000,-0.069006,1.388939
78.216667,-0.065351,1.388409
78.233333,-0.061822,1.388168
78.250000,-0.058419,1.388206
78.266667,-0.055140,1.388512
78.283333,-0.051984,1.389076
78.300000,-0.048948,1.389887
78.316667,-0.046030,1.390935
78.333333,-0.043226,1.392210
78.350000,-0.040534,1.393699
78.366667,-0.037951,1.395396
78.383333,-0.035473,1.397289
78.400000,-0.033097,1.399368
78.416667,-0.030819,1.401625
78.433333,-0.028636,1.404051
78.450000,-0.026544,1.406637
78.466667,-0.024541,1.409377
78.483333,-0.022623,1.412260
78.500000,-0.020787,1.415282
78.516667,-0.019029,1.418434
78.533333,-0.017347,1.421710
78.550000,-0.015737,1.425104
78.566667,-0.014196,1.428609
78.583333,-0.012723,1.432220
78.600000,-0.011313,1.435930
78.616667,-0.009964,1.439736
78.633333,-0.008674,1.443632
78.650000,-0.007439,1.447612
78.666667,-0.006258,1.451673
78.683333,-0.005127,1.455808
78.700000,-0.004044,1.460016
78.716667,-0.003007,1.464290
78.733333,-0.002014,1.468627
78.750000,-0.001061,1.473024
78.766667,-0.000146,1.477475
78.783333,0.000732,1.481978
78.800000,0.001577,1.486528
78.816667,0.002391,1.491122
78.833333,0.003177,1.495756
78.850000,0.003937,1.500425
78.866667,0.004674,1.505128
78.883333,0.005391,1.509858
78.900000,0.006092,1.514613
78.916667,0.006779,1.519387
78.933333,0.007457,1.524178
78.950000,0.008128,1.528979
78.966667,0.008798,1.533785
78.983333,0.009471,1.538591
79.000000,0.010153,1.543390
79.016667,0.010849,1.548176
79.033333,0.011567,1.552940
79.050000,0.012315,1.557672
79.066667,0.013102,1.562363
79.083333,0.013938,1.566997
79.100000,0.014838,1.571561
79.116667,0.015816,1.576034
79.133333,0.016893,1.580392
79.150000,0.018089,1.584606
79.166667,0.019434,1.588635
79.183333,0.020960,1.592432
79.200000,0.022709,1.595933
79.216667,0.024726,1.599058
79.233333,0.027063,1.601709
79.250000,0.029768,1.603772
79.266667,0.032877,1.605129
79.283333,0.036398,1.605686
79.300000,0.040304,1.605397
79.316667,0.044534,1.604287
79.333333,0.049014,1.602438
79.350000,0.053671,1.599962
79.366667,0.058448,1.596977
79.383333,0.063303,1.593586
79.400000,0.068208,1.589877
79.416667,0.073145,1.585915
79.433333,0.078103,1.581756
79.450000,0.083073,1.577440
79.466667,0.088052,1.573001
79.483333,0.093035,1.568464
79.500000,0.098022,1.563850
79.516667,0.103012,1.559176
79.533333,0.108002,1.554456
79.550000,0.112994,1.549701
79.566667,0.117986,1.544921
79.583333,0.122978,1.540125
79.600000,0.127969,1.535321
79.616667,0.132960,1.530514
79.633333,0.137950,1.525711
79.650000,0.142939,1.520917
79.666667,0.147926,1.516137
79.683333,0.152910,1.511375
79.700000,0.157892,1.506636
79.716667,0.162870,1.501925
79.733333,0.167845,1.497244
79.750000,0.172814,1.492598
79.766667,0.177778,1.487991
79.783333,0.182735,1.483427
79.800000,0.187686,1.478908
79.816667,0.192627,1.474440
79.833333,0.197560,1.470026
79.850000,0.202482,1.465670
79.866667,0.207392,1.461374
79.883333,0.212289,1.457145
79.900000,0.217172,1.452986
79.916667,0.222039,1.448901
79.933333,0.226888,1.444895
79.950000,0.231718,1.440971
79.966667,0.236527,1.437137
79.983333,0.241312,1.433395
80.000000,0.246073,1.429751
80.016667,0.250805,1.426212
80.033333,0.255508,1.422782
80.050000,0.260178,1.419468
80.066667,0.264813,1.416275
80.083333,0.269410,1.413211
80.100000,0.273964,1.410282
80.116667,0.278474,1.407496
80.133333,0.282935,1.404860
80.150000,0.287343,1.402382
80.166667,0.291695,1.400070
80.183333,0.295984,1.397933
80.200000,0.300208,1.395980
80.216667,0.304360,1.394220
80.233333,0.308435,1.392662
80.250000,0.312427,1.391318
80.266667,0.316330,1.390197
80.283333,0.320137,1.389309
80.300000,0.323841,1.388665
80.316667,0.327436,1.388275
80.333333,0.330912,1.388150
80.350000,0.334263,1.388301
80.366667,0.337481,1.388737
80.383333,0.340555,1.389469
80.400000,0.343479,1.390505
80.416667,0.346244,1.391852
80.433333,0.348841,1.393517
80.450000,0.351262,1.395508
80.466667,0.353500,1.397825
80.483333,0.355547,1.400474
80.500000,0.357396,1.403451
80.516667,0.359042,1.406758
80.533333,0.360482,1.410386
80.550000,0.361708,1.414334
80.566667,0.362723,1.418588
80.583333,0.363522,1.423142
80.600000,0.364107,1.427981
80.616667,0.364478,1.433091
80.633333,0.364640,1.438457
80.650000,0.364595,1.444064
80.666667,0.364348,1.449893
80.683333,0.363904,1.455928
80.700000,0.363271,1.462151
80.716667,0.362453,1.468546
80.733333,0.361459,1.475095
80.750000,0.360295,1.481781
80.766667,0.358970,1.488590
80.783333,0.357490,1.495507
80.800000,0.355863,1.502519
80.816667,0.354096,1.509611
80.833333,0.352196,1.516773
80.850000,0.350169,1.523993
80.866667,0.348022,1.531261
80.883333,0.345761,1.538568
80.900000,0.343392,1.545904
80.916667,0.340921,1.553263
80.933333,0.338352,1.560638
80.950000,0.335691,1.568022
80.966667,0.332942,1.575408
80.983333,0.330109,1.582793
81.000000,0.327196,1.590170
81.016667,0.324208,1.597537
81.033333,0.321147,1.604888
81.050000,0.318017,1.612221
81.066667,0.314822,1.619532
81.083333,0.311563,1.626819
81.100000,0.308244,1.634079
81.116667,0.304867,1.641310
81.133333,0.301435,1.648509
81.150000,0.297950,1.655676
81.166667,0.294413,1.662808
81.183333,0.290828,1.669904
81.200000,0.287196,1.676963
81.216667,0.283518,1.683983
81.233333,0.279798,1.690965
81.250000,0.276035,1.697907
81.266667,0.272232,1.704808
81.283333,0.268390,1.711668
81.300000,0.264511,1.718487
81.316667,0.260596,1.725265
81.333333,0.256647,1.732001
81.350000,0.252665,1.738695
81.366667,0.248651,1.745348
81.383333,0.244608,1.751960
81.400000,0.240536,1.758531
81.416667,0.236437,1.765062
81.433333,0.232313,1.771554
81.450000,0.228166,1.778008
81.466667,0.223996,1.784426
81.483333,0.219807,1.790807
81.500000,0.215600,1.797155
81.516667,0.211378,1.803472
81.533333,0.207143,1.809759
81.550000,0.202899,1.816019
81.566667,0.198649,1.822257
81.583333,0.194397,1.828476
81.600000,0.190149,1.834679
81.616667,0.185911,1.840874
81.633333,0.181689,1.847064
81.650000,0.177494,1.853259
81.666667,0.173338,1.859465
81.683333,0.169235,1.865692
81.700000,0.165205,1.871949
81.716667,0.161275,1.878245
81.733333,0.157480,1.884591
81.750000,0.153865,1.890990
81.766667,0.150491,1.897441
81.783333,0.147434,1.903927
81.800000,0.144782,1.910413
81.816667,0.142625,1.916838
81.833333,0.141033,1.923123
81.850000,0.140034,1.929190
81.866667,0.139609,1.934984
81.883333,0.139702,1.940481
81.900000,0.140235,1.945690
81.916667,0.141134,1.950637
81.933333,0.142328,1.955355
81.950000,0.143761,1.959878
81.966667,0.145386,1.964240
81.983333,0.147166,1.968469
82.000000,0.149072,1.972589
82.016667,0.151080,1.976621
82.033333,0.153171,1.980581
82.050000,0.155329,1.984485
82.066667,0.157542,1.988345
82.083333,0.159798,1.992171
82.100000,0.162089,1.995973
82.116667,0.164407,1.999759
82.133333,0.166746,2.003535
82.150000,0.169098,2.007307
82.166667,0.171461,2.011080
82.183333,0.173828,2.014859
82.200000,0.176197,2.018649
82.216667,0.178562,2.022452
82.233333,0.180921,2.026273
82.250000,0.183271,2.030114
82.266667,0.185608,2.033978
82.283333,0.187929,2.037868
82.300000,0.190232,2.041786
82.316667,0.192515,2.045735
82.333333,0.194774,2.049717
82.350000,0.197006,2.053733
82.366667,0.199210,2.057787
82.383333,0.201383,2.061879
82.400000,0.203522,2.066011
82.416667,0.205624,2.070186
82.433333,0.207686,2.074405
82.450000,0.209706,2.078669
82.466667,0.211681,2.082980
82.483333,0.213608,2.087340
82.500000,0.215483,2.091750
82.516667,0.217304,2.096212
82.533333,0.219066,2.100727
82.550000,0.220767,2.105297
82.566667,0.222402,2.109923
82.583333,0.223967,2.114606
82.600000,0.225458,2.119347
82.616667,0.226871,2.124148
82.633333,0.228200,2.129010
82.650000,0.229442,2.133933
82.666667,0.230589,2.138920
82.683333,0.231638,2.143969
82.700000,0.232580,2.149082
82.716667,0.233411,2.154259
82.733333,0.234124,2.159500
82.750000,0.234711,2.164806
82.766667,0.235165,2.170175
82.783333,0.235479,2.175606
82.800000,0.235644,2.181099
82.816667,0.235651,2.186652
82.833333,0.235491,2.192262
82.850000,0.235156,2.197927
82.866667,0.234635,2.203642
82.883333,0.233920,2.209404
82.900000,0.233001,2.215207
82.916667,0.231867,2.221044
82.933333,0.230511,2.226910
82.950000,0.228922,2.232794
82.966667,0.227092,2.238689
82.983333,0.225013,2.244585
83.000000,0.222678,2.250469
83.016667,0.220081,2.256329
83.033333,0.217219,2.262153
83.050000,0.214086,2.267928
83.066667,0.210684,2.273638
83.083333,0.207011,2.279269
83.100000,0.203070,2.284808
83.116667,0.198865,2.290239
83.133333,0.194401,2.295548
83.150000,0.189688,2.300723
83.166667,0.184732,2.305751
83.183333,0.179546,2.310622
83.200000,0.171042,2.317865
83.216667,0.165320,2.322288
83.233333,0.159412,2.326523
83.250000,0.153333,2.330565
83.266667,0.147095,2.334407
83.283333,0.140714,2.338049
83.300000,0.134203,2.341487
83.316667,0.127576,2.344720
83.333333,0.120847,2.347748
83.350000,0.114028,2.350571
83.366667,0.107131,2.353191
83.383333,0.100170,2.355608
83.400000,0.093154,2.357824
83.416667,0.086096,2.359844
83.433333,0.079005,2.361668
83.450000,0.071892,2.363300
83.466667,0.064765,2.364744
83.483333,0.057634,2.366002
83.500000,0.050507,2.367079
83.516667,0.043391,2.367977
83.533333,0.036295,2.368701
83.550000,0.029224,2.369254
83.566667,0.022187,2.369641
83.583333,0.015188,2.369864
83.600000,0.008234,2.369928
83.616667,0.001330,2.369836
83.633333,-0.005520,2.369592
83.650000,-0.012310,2.369201
83.666667,-0.019035,2.368664
83.683333,-0.025693,2.367988
83.700000,-0.032279,2.367174
83.716667,-0.038790,2.366226
83.733333,-0.045224,2.365148
83.750000,-0.051576,2.363944
83.766667,-0.057845,2.362618
83.783333,-0.064029,2.361172
83.800000,-0.070126,2.359610
83.816667,-0.076133,2.357936
83.833333,-0.082051,2.356152
83.850000,-0.087877,2.354264
83.866667,-0.093611,2.352274
83.883333,-0.099253,2.350186
83.900000,-0.104803,2.348003
83.916667,-0.110260,2.345728
83.933333,-0.115625,2.343367
83.950000,-0.120900,2.340922
83.966667,-0.126086,2.338398
83.983333,-0.131184,2.335798
84.000000,-0.136196,2.333128
84.016667,-0.141126,2.330390
84.033333,-0.145976,2.327591
84.050000,-0.150751,2.324736
84.066667,-0.155455,2.321829
84.083333,-0.160094,2.318879
84.100000,-0.164675,2.315891
84.116667,-0.169204,2.312873
84.133333,-0.173693,2.309836
84.150000,-0.178151,2.306789
84.166667,-0.182591,2.303744
84.183333,-0.187030,2.300719
84.200000,-0.191486,2.297730
84.216667,-0.195981,2.294800
84.233333,-0.200543,2.291960
84.250000,-0.205203,2.289244
84.266667,-0.209999,2.286699
84.283333,-0.214973,2.284385
84.300000,-0.220166,2.282373
84.316667,-0.225620,2.280750
84.333333,-0.231357,2.279606
84.350000,-0.237374,2.279023
84.366667,-0.243635,2.279050
84.383333,-0.250074,2.279682
84.400000,-0.256620,2.280870
84.416667,-0.263214,2.282530
84.433333,-0.269815,2.284570
84.450000,-0.276404,2.286907
84.466667,-0.282971,2.289468
84.483333,-0.289518,2.292196
84.500000,-0.296048,2.295045
84.516667,-0.302568,2.297980
84.533333,-0.309085,2.300973
84.550000,-0.315604,2.304001
84.566667,-0.322131,2.307046
84.583333,-0.328672,2.310093
84.600000,-0.335230,2.313129
84.616667,-0.341810,2.316145
84.633333,-0.348415,2.319130
84.650000,-0.355046,2.322077
84.666667,-0.361707,2.324979
84.683333,-0.368398,2.327830
84.700000,-0.375121,2.330624
84.716667,-0.381876,2.333356
84.733333,-0.388664,2.336021
84.750000,-0.395485,2.338614
84.766667,-0.402339,2.341132
84.783333,-0.409225,2.343570
84.800000,-0.416141,2.345924
84.816667,-0.423088,2.348191
84.833333,-0.430064,2.350366
84.850000,-0.437067,2.352446
84.866667,-0.444094,2.354428
84.883333,-0.451144,2.356307
84.900000,-0.458214,2.358081
84.916667,-0.465301,2.359746
84.933333,-0.472403,2.361298
84.950000,-0.479515,2.362734
84.966667,-0.486634,2.364051
84.983333,-0.493756,2.365244
85.000000,-0.500877,2.366311
85.016667,-0.507991,2.367247
85.033333,-0.515095,2.368050
85.050000,-0.522182,2.368716
85.066667,-0.529246,2.369239
85.083333,-0.536282,2.369619
85.100000,-0.543282,2.369850
85.116667,-0.550241,2.369929
85.133333,-0.557150,2.369852
85.150000,-0.564002,2.369615
85.166667,-0.570789,2.369214
85.183333,-0.577501,2.368647
85.200000,-0.584129,2.367908
85.216667,-0.590665,2.366995
85.233333,-0.597096,2.365903
85.250000,-0.603414,2.364629
85.266667,-0.609606,2.363170
85.283333,-0.615661,2.361521
85.300000,-0.621567,2.359681
85.316667,-0.627311,2.357645
85.333333,-0.632879,2.355411
85.350000,-0.638258,2.352977
85.366667,-0.643434,2.350340
85.383333,-0.648394,2.347500
85.400000,-0.653121,2.344455
85.416667,-0.657603,2.341204
85.433333,-0.661823,2.337749
85.450000,-0.665768,2.334090
85.466667,-0.669423,2.330230
85.483333,-0.672776,2.326172
85.500000,-0.675813,2.321921
85.516667,-0.678522,2.317482
85.533333,-0.680894,2.312863
85.550000,-0.682919,2.308070
85.566667,-0.684591,2.303115
85.583333,-0.685902,2.298008
85.600000,-0.686854,2.292760
85.616667,-0.687442,2.287385
85.633333,-0.687671,2.281895
85.650000,-0.687544,2.276306
85.666667,-0.687067,2.270631
85.683333,-0.686248,2.264885
85.700000,-0.685099,2.259083
85.716667,-0.683632,2.253238
85.733333,-0.681859,2.247363
85.750000,-0.679796,2.241472
85.766667,-0.677457,2.235576
85.783333,-0.674858,2.229685
85.800000,-0.672015,2.223809
85.816667,-0.668945,2.217958
85.833333,-0.665661,2.212138
85.850000,-0.662179,2.206356
85.866667,-0.658514,2.200618
85.883333,-0.654681,2.194929
85.900000,-0.650691,2.189293
85.916667,-0.646557,2.183713
85.933333,-0.642292,2.178191
85.950000,-0.637906,2.172730
85.966667,-0.633409,2.167331
85.983333,-0.628811,2.161996
86.000000,-0.624120,2.156724
86.016667,-0.619345,2.151517
86.033333,-0.614494,2.146374
86.050000,-0.609572,2.141294
86.066667,-0.604587,2.136279
86.083333,-0.599545,2.131326
86.100000,-0.594450,2.126435
86.116667,-0.589308,2.121605
86.133333,-0.584124,2.116836
86.150000,-0.578901,2.112126
86.166667,-0.573643,2.107473
86.183333,-0.568355,2.102877
86.200000,-0.563039,2.098336
86.216667,-0.557698,2.093849
86.233333,-0.552335,2.089415
86.250000,-0.546952,2.085031
86.266667,-0.541553,2.080697
86.283333,-0.536139,2.076411
86.300000,-0.530712,2.072171
86.316667,-0.525274,2.067976
86.333333,-0.519826,2.063824
86.350000,-0.514371,2.059713
86.366667,-0.508909,2.055642
86.383333,-0.503443,2.051608
86.400000,-0.497973,2.047610
86.416667,-0.492500,2.043646
86.433333,-0.487026,2.039713
86.450000,-0.481551,2.035810
86.466667,-0.476077,2.031934
86.483333,-0.470605,2.028083
86.500000,-0.465134,2.024253
86.516667,-0.459667,2.020442
86.533333,-0.454204,2.016646
86.550000,-0.448745,2.012862
86.566667,-0.443292,2.009087
86.583333,-0.437845,2.005315
86.600000,-0.432405,2.001542
86.616667,-0.426973,1.997761
86.633333,-0.421550,1.993968
86.650000,-0.416137,1.990154
86.666667,-0.410736,1.986311
86.683333,-0.405348,1.982429
86.700000,-0.399975,1.978497
86.716667,-0.394620,1.974501
86.733333,-0.389287,1.970426
86.750000,-0.383982,1.966251
86.766667,-0.378713,1.961955
86.783333,-0.373489,1.957511
86.800000,-0.368327,1.952890
86.816667,-0.363251,1.948055
86.833333,-0.358294,1.942974
86.850000,-0.353503,1.937615
86.866667,-0.348939,1.931960
86.883333,-0.344676,1.926017
86.900000,-0.340787,1.919826
86.916667,-0.337324,1.913457
86.933333,-0.334302,1.906991
86.950000,-0.331696,1.900499
86.966667,-0.329457,1.894028
86.983333,-0.327524,1.887604
87.000000,-0.325835,1.881233
87.016667,-0.324336,1.874914
87.033333,-0.322982,1.868640
87.050000,-0.321734,1.862400
87.066667,-0.320563,1.856186
87.083333,-0.319443,1.849987
87.100000,-0.318353,1.843795
87.116667,-0.317277,1.837603
87.133333,-0.316201,1.831405
87.150000,-0.315114,1.825194
87.166667,-0.314006,1.818966
87.183333,-0.312868,1.812716
87.200000,-0.311695,1.806442
87.216667,-0.310479,1.800140
87.233333,-0.309217,1.793807
87.250000,-0.307902,1.787441
87.266667,-0.306532,1.781041
87.283333,-0.305103,1.774605
87.300000,-0.303612,1.768131
87.316667,-0.302056,1.761618
87.333333,-0.300433,1.755066
87.350000,-0.298740,1.748473
87.366667,-0.296976,1.741840
87.383333,-0.295138,1.735165
87.400000,-0.293226,1.728449
87.416667,-0.291236,1.721691
87.433333,-0.289169,1.714891
87.450000,-0.287022,1.708050
87.466667,-0.284795,1.701168
87.483333,-0.282485,1.694246
87.500000,-0.280093,1.687283
87.516667,-0.277617,1.680281
87.533333,-0.275056,1.673240
87.550000,-0.272409,1.666161
87.566667,-0.269675,1.659046
87.583333,-0.266854,1.651895
87.600000,-0.263944,1.644711
87.616667,-0.260945,1.637495
87.633333,-0.257858,1.630249
87.650000,-0.254679,1.622974
87.666667,-0.251410,1.615674
87.683333,-0.248049,1.608351
87.700000,-0.244598,1.601008
87.716667,-0.241054,1.593648
87.733333,-0.237419,1.586275
87.750000,-0.233692,1.578894
87.766667,-0.229874,1.571507
87.783333,-0.225965,1.564122
87.800000,-0.221965,1.556742
87.816667,-0.217876,1.549375
87.833333,-0.213698,1.542027
87.850000,-0.209433,1.534705
87.866667,-0.205083,1.527417
87.883333,-0.200650,1.520173
87.900000,-0.196136,1.512983
87.916667,-0.191546,1.505856
87.933333,-0.186882,1.498805
87.950000,-0.182149,1.491842
87.966667,-0.177352,1.484980
87.983333,-0.172497,1.478234
88.000000,-0.167590,1.471618
88.016667,-0.162639,1.465148
88.033333,-0.157652,1.458843
88.050000,-0.152637,1.452717
88.066667,-0.147605,1.446788
88.083333,-0.142565,1.441074
88.100000,-0.137528,1.435592
88.116667,-0.132506,1.430359
88.133333,-0.127510,1.425391
88.150000,-0.122552,1.420701
88.166667,-0.116900,1.415660
88.183333,-0.112062,1.411613
88.200000,-0.107297,1.407882
88.216667,-0.102614,1.404472
88.233333,-0.098024,1.401390
88.250000,-0.093533,1.398635
88.266667,-0.089150,1.396213
88.283333,-0.084879,1.394118
88.300000,-0.080726,1.392349
88.316667,-0.076695,1.390901
88.333333,-0.072787,1.389766
88.350000,-0.069006,1.388939
88.366667,-0.065351,1.388409
88.383333,-0.061822,1.388168
88.400000,-0.058419,1.388206
88.416667,-0.055140,1.388512
88.433333,-0.051984,1.389076
88.450000,-0.048948,1.389887
88.466667,-0.046030,1.390935
88.483333,-0.043226,1.392210
88.500000,-0.040534,1.393699
88.516667,-0.037951,1.395396
88.533333,-0.035473,1.397289
88.550000,-0.033097,1.399368
88.566667,-0.030819,1.401625
88.583333,-0.028636,1.404051
88.600000,-0.026544,1.406637
88.616667,-0.024541,1.409377
88.633333,-0.022623,1.412260
88.650000,-0.020787,1.415282
88.666667,-0.019029,1.418434
88.683333,-0.017347,1.421710
88.700000,-0.015737,1.425104
88.716667,-0.014196,1.428609
88.733333,-0.012723,1.432220
88.750000,-0.011313,1.435930
88.766667,-0.009964,1.439736
88.783333,-0.008674,1.443632
